,Sentence #,Word,Tag
49720,2268,الطابق,O
49721,2268,السابع،,O
49722,2268,عليك,O
49723,2268,بأخذ,O
49724,2268,المصعد,B
49725,2268,القديم,O
49726,2268,.,O
49727,2269,الموظفون,B
49728,2269,ودودون،,O
49729,2269,والغرف,O
49730,2269,بسيطة,O
49731,2269,ولكنها,O
49732,2269,نظيفة،,O
49733,2269,السعر,B
49734,2269,معقول,O
49735,2269,جدا,O
49736,2269,.,O
49737,2270,بالقرب,O
49738,2270,من,O
49739,2270,الكورنيش؛,O
49740,2270,صاخبة,O
49741,2270,جدا،,O
49742,2270,ولكن,O
49743,2270,خلال,O
49744,2270,رحلة,O
49745,2270,دامت,O
49746,2270,5,O
49747,2270,أسابيع,O
49748,2270,إلى,O
49749,2270,مصر،,O
49750,2270,لم,O
49751,2270,أحصل,O
49752,2270,أبدا,O
49753,2270,على,O
49754,2270,فندق,B
49755,2270,هادئ،,O
49756,2270,وهذه,O
49757,2270,هي,O
49758,2270,مصر,O
49759,2270,!,O
49760,2271,الأفضل:,O
49761,2271,شرفة,B
49762,2271,ضخمة,O
49763,2271,مع,O
49764,2271,كرسي,O
49765,2271,وطاولة,O
49766,2271,صغيرة,O
49767,2271,مع,O
49768,2271,إطلالة,O
49769,2271,رائعة,O
49770,2271,على,O
49771,2271,البحر,O
49772,2271,.,O
49773,2272,فندق,O
49774,2272,أكثر,O
49775,2272,من,O
49776,2272,رائع,O
49777,2272,مستوى,O
49778,2272,النظافه,O
49779,2272,والأكل,O
49780,2272,والخدمات,O
49781,2272,واستقبال,O
49782,2272,العاملين,O
49783,2272,فوق,O
49784,2272,الرائع,O
49785,2273,.,O
49786,2273,.,O
49787,2273,لقد,O
49788,2273,شرفنى,O
49789,2273,تواجدى,O
49790,2273,فى,O
49791,2273,الفندق,O
49792,2273,خلال,O
49793,2273,الفتره,O
49794,2273,من,O
49795,2273,8-9-2013,O
49796,2273,الى,O
49797,2273,12-9-2013,O
49798,2273,وكانت,O
49799,2273,احلى,O
49800,2273,5,O
49801,2273,ايام,O
49802,2273,فى,O
49803,2273,الغردقه,O
49804,2273,.,O
49805,2273,شكرا,O
49806,2273,لكل,O
49807,2273,العاملين,B
49808,2273,على,O
49809,2273,حسن,O
49810,2273,الضياف,O
49811,2273,ورحابة,O
49812,2273,صدرهم,O
49813,2273,وإبتسامتهم,O
49814,2273,التى,O
49815,2273,لا,O
49816,2273,تغيب,O
49817,2273,.,O
49818,2273,وشكر,O
49819,2273,خاص,O
49820,2273,لفريق,O
49821,2273,العمل,B
49822,2273,لإدخالهم,O
49823,2273,السعاده,O
49824,2273,والبسمه,O
49825,2273,الى,O
49826,2273,قلوب,O
49827,2273,الاطفال,O
49828,2273,قبل,O
49829,2273,الكبار,O
49830,2273,.,O
49831,2273,انصح,O
49832,2273,بزيارته,O
49833,2273,للمصريين,O
49834,2273,والأجانب,O
49835,2274,رائع,O
49836,2274,لقد,O
49837,2274,استمتعنا,O
49838,2274,بالعشرة,O
49839,2274,أيام,O
49840,2274,في,O
49841,2274,هذا,O
49842,2274,للفندق,O
49843,2274,الجميل,O
49844,2274,من,O
49845,2274,حيث,O
49846,2274,موقعه,B
49847,2274,الممتاز,O
49848,2274,و,O
49849,2274,قربه,O
49850,2274,من,O
49851,2274,شاطئ,B
49852,2274,البحر,O
49853,2274,والإقامة,O
49854,2274,فيه,O
49855,2274,ممتعة,O
49856,2274,وحوله,O
49857,2274,مطاعم,O
49858,2274,ومحلات,O
49859,2274,وكافيهات,O
49860,2274,ومن,O
49861,2274,حيث,O
49862,2274,الطعام,B
49863,2274,فجيد,O
49864,2274,جدا,O
49865,2274,والنظافة,O
49866,2274,جيده,O
49867,2274,والغرف,O
49868,2274,واسعة,O
49869,2274,ومريحة,O
49870,2274,نتمنى,O
49871,2274,زيارته,O
49872,2274,مرة,O
49873,2274,أخرى,O
49874,2274,شكرا,O
49875,2274,لموظفي,O
49876,2274,الفندق,O
49877,2275,فندق,B
49878,2275,ليس,O
49879,2275,سيئا,O
49880,2275,مكثت,O
49881,2275,في,O
49882,2275,هذا,O
49883,2275,الفندق,O
49884,2275,ثلاث,O
49885,2275,ليال,O
49886,2275,في,O
49887,2275,سبتمبر,O
49888,2275,.,O
49889,2275,رغم,O
49890,2275,أنه,O
49891,2275,كان,O
49892,2275,نظيفا,O
49893,2275,",",O
49894,2275,و,O
49895,2275,الطاقم,B
49896,2275,كان,O
49897,2275,ودودا,O
49898,2275,",",O
49899,2276,قدموا,O
49900,2276,فطورا,B
49901,2276,جيدا,O
49902,2276,",",O
49903,2276,لكن,O
49904,2276,كان,O
49905,2276,هنالك,O
49906,2276,ناد,O
49907,2276,للرقص,O
49908,2276,",",O
49909,2276,كان,O
49910,2276,يخلق,O
49911,2276,ضجة,O
49912,2276,و,O
49913,2276,ازعاجا,O
49914,2276,رغم,O
49915,2276,أنني,O
49916,2276,مكثت,O
49917,2276,في,O
49918,2276,الطابق,O
49919,2276,الرابع,O
49920,2276,و,O
49921,2276,أيضا,O
49922,2276,الفندق,B
49923,2276,بعيد,O
49924,2276,بعض,O
49925,2276,الشيء,O
49926,2276,عن,O
49927,2276,محطة,O
49928,2276,الميترو,O
49929,2276,",",O
49930,2276,10-15,O
49931,2276,دقيقة,O
49932,2276,من,O
49933,2276,المشي,O
49934,2276,",",O
49935,2276,فليس,O
49936,2276,أمرا,O
49937,2276,مريحا,O
49938,2276,جدا,O
49939,2276,أن,O
49940,2276,تمشيها,O
49941,2276,في,O
49942,2276,طقس,O
49943,2276,حار,O
49944,2276,.,O
49945,2277,اذهب,O
49946,2277,دائما,O
49947,2277,انا,O
49948,2277,و,O
49949,2277,العائله,O
49950,2277,توجد,O
49951,2277,خدمه,B
49952,2277,ممتازه,O
49953,2277,وبالاخص,O
49954,2277,الانترنت,B
49955,2277,متواجد,O
49956,2277,في,O
49957,2277,كل,O
49958,2277,مكان,O
49959,2277,وهذا,O
49960,2277,ما,O
49961,2277,كان,O
49962,2277,مريح,O
49963,2277,بالنسبه,O
49964,2277,الي,O
49965,2277,لمتابعة,O
49966,2277,عملي,O
49967,2277,من,O
49968,2277,خلال,O
49969,2277,مراقبة,O
49970,2277,ايميلات,O
49971,2277,العمل,O
49972,2277,و,O
49973,2277,انا,O
49974,2277,مع,O
49975,2277,عائلتي,O
49976,2278,و,O
49977,2278,يوجد,O
49978,2278,خدمات,B
49979,2278,ممتازه,O
49980,2278,حيث,O
49981,2278,انه,O
49982,2278,الفندق,O
49983,2278,الوحيد,O
49984,2278,الذي,O
49985,2278,يملك,O
49986,2278,مصاعد,B
49987,2278,عند,O
49988,2278,الشاطئ,O
49989,2278,و,O
49990,2278,الخدمه,O
49991,2278,الممتازه,O
49992,2278,و,O
49993,2278,لفت,O
49994,2278,انتباهي,O
49995,2278,الوسادات,B
49996,2278,بالغرف,O
49997,2278,مريحه,O
49998,2278,جدا,O
49999,2279,بكل,O
50000,2279,بساطة,O
50001,2279,رائع,O
50002,2279,انه,O
50003,2279,احد,O
50004,2279,أفضل,O
50005,2279,الفنادق,B
50006,2279,التي,O
50007,2279,ذهبت,O
50008,2279,اليها,O
50009,2279,.,O
50010,2280,الغرف,B
50011,2280,مصممة,O
50012,2280,جيدا،,O
50013,2280,ونظيفة,O
50014,2280,والبعض,O
50015,2280,به,O
50016,2280,شرفة,B
50017,2280,رائعة,O
50018,2280,في,O
50019,2280,الطابق,O
50020,2280,الأول,O
50021,2280,.,O
50022,2281,أحببت,O
50023,2281,بار,B
50024,2281,حمام,I
50025,2281,السباحة,I
50026,2282,ترادر,O
50027,2282,فيكس,O
50028,2282,هو,O
50029,2282,مكان,B
50030,2282,لطيف,O
50031,2282,للاسترخاء,O
50032,2282,مع,O
50033,2282,قائمة,O
50034,2282,جيدة,O
50035,2282,.,O
50036,2282,هناك,O
50037,2282,فرقة,O
50038,2282,حية,O
50039,2282,الان,O
50040,2282,وبعد,O
50041,2282,ذلك,O
50042,2282,.,O
50043,2283,بوفيه,O
50044,2283,الافطار,B
50045,2283,ايضا,O
50046,2283,رائع,O
50047,2283,.,O
50048,2284,للمزاج،,O
50049,2284,الملهي,B
50050,2284,الليلي,I
50051,2284,داخل,O
50052,2284,الفندق,O
50053,2284,يجب,O
50054,2284,ان,O
50055,2284,يشغل,O
50056,2284,بعض,O
50057,2284,الموسيقى,O
50058,2284,العربية,O
50059,2284,وينوع,O
50060,2284,من,O
50061,2284,تصنيفاتهم,O
50062,2284,.,O
50063,2284,الخدمة,B
50064,2284,كانت,O
50065,2284,جيدة,O
50066,2284,جدا,O
50067,2284,مع,O
50068,2284,ابتسامة,O
50069,2284,.,O
50070,2285,رخيص,O
50071,2285,ومرح,O
50072,2285,فندق,B
50073,2285,رخيص,O
50074,2285,الثمن,O
50075,2285,في,O
50076,2285,الطريق,O
50077,2285,الخلفي,O
50078,2285,.,O
50079,2285,على,O
50080,2285,مسافة,O
50081,2285,10,O
50082,2285,دقائق,O
50083,2285,من,O
50084,2285,المشي,O
50085,2285,من,O
50086,2285,معبد,B
50087,2285,الأقصر,I
50088,2286,الغرف,B
50089,2286,تجهيزها,O
50090,2286,أساسي,O
50091,2286,جدًا,O
50092,2286,.,O
50093,2286,غرف,B
50094,2286,قليلة,O
50095,2286,فقط,O
50096,2286,بها,O
50097,2286,انسويتيس,O
50098,2286,.,O
50099,2286,والغرف,O
50100,2286,ليس,O
50101,2286,بها,O
50102,2286,الكثير,O
50103,2286,فقط,O
50104,2286,سريرين,B
50105,2286,زوجيين,O
50106,2286,وكرسي,O
50107,2286,صغير,O
50108,2286,.,O
50109,2287,وهناك,O
50110,2287,حمامان,B
50111,2287,مشتركان,O
50112,2287,في,O
50113,2287,كل,O
50114,2287,دور,O
50115,2288,والفندق,O
50116,2288,يضج,O
50117,2288,بالصخب,O
50118,2288,حيث,O
50119,2288,أن,O
50120,2288,المسجد,B
50121,2288,على,O
50122,2288,مقربة,O
50123,2288,أمتار,O
50124,2288,قليلة,O
50125,2288,.,O
50126,2289,والمروحة,O
50127,2289,بالغرفة,O
50128,2289,لم,O
50129,2289,تُنظف,O
50130,2289,خلال,O
50131,2289,الأربعة,O
50132,2289,أيام,O
50133,2289,التي,O
50134,2289,مكثتها,O
50135,2289,هناك،,O
50136,2289,ولكني,O
50137,2289,لم,O
50138,2289,أكن,O
50139,2289,أتوقع,O
50140,2289,ذلك,O
50141,2289,على,O
50142,2289,أية,O
50143,2289,حال,O
50144,2289,.,O
50145,2290,وكان,O
50146,2290,غسيل,B
50147,2290,الملابس,I
50148,2290,يتم,O
50149,2290,بسعر,O
50150,2290,معقول,O
50151,2290,.,O
50152,2290,لا,O
50153,2290,تتوقع,O
50154,2290,الكثير،,O
50155,2290,وهناك,O
50156,2290,ميزة,O
50157,2290,هي,O
50158,2290,خدمة,B
50159,2290,الواي,I
50160,2290,فاي,I
50161,2290,المجانية,O
50162,2290,.,O
50163,2291,سيئ,O
50164,2291,للغاية,O
50165,2291,في,O
50166,2291,المجمل،,O
50167,2291,كانت,O
50168,2291,تجربة,O
50169,2291,سيئة,O
50170,2291,للغاية,O
50171,2291,.,O
50172,2291,تم,O
50173,2291,الترحيب,O
50174,2291,بنا,O
50175,2291,بواسطة,O
50176,2291,شخص,O
50177,2291,يعمل,O
50178,2291,في,O
50179,2291,البار,O
50180,2291,بدا,O
50181,2291,غير,O
50182,2291,مهتم,O
50183,2291,أن,O
50184,2291,لديهم,O
50185,2291,غرفًا,O
50186,2291,بالطابق,O
50187,2291,العلوي,O
50188,2291,.,O
50189,2291,يتجول,O
50190,2291,أشخاص,O
50191,2291,مخمورون,O
50192,2291,وصاخبون,O
50193,2291,في,O
50194,2291,الطابق,O
50195,2291,العلوي,O
50196,2291,ليلاً,O
50197,2291,.,O
50198,2291,لم,O
50199,2291,يتم,O
50200,2291,تنظيف,O
50201,2291,الغرفة,O
50202,2291,في,O
50203,2291,أحد,O
50204,2291,الأيام,O
50205,2291,.,O
50206,2291,ابتعد,O
50207,2291,.,O
50208,2292,تجربة,O
50209,2292,فاشله,O
50210,2292,فى,O
50211,2292,إختيار,O
50212,2292,السكن,B
50213,2293,رائحه,O
50214,2293,الغرف,B
50215,2293,مريعه,O
50216,2293,والصراصير,O
50217,2293,منتشره,O
50218,2293,فى,O
50219,2293,المطبخ,B
50220,2293,والسعر,O
50221,2293,فوق,O
50222,2293,مايستحقه,O
50223,2294,لأنصح,O
50224,2294,مطلقا,O
50225,2294,بالسكن,O
50226,2294,فيه,O
50227,2295,الاسرة,B
50228,2295,غير,O
50229,2295,مريحه,O
50230,2296,الخدمه,B
50231,2296,بطيئه,O
50232,2297,السكن,O
50233,2297,قريب,O
50234,2297,نوعا,O
50235,2297,ما,O
50236,2297,لمول,O
50237,2297,الامارات,B
50238,2298,الفطور,B
50239,2298,سيئ,O
50240,2298,للغايه,O
50241,2298,حيث,O
50242,2298,انه,O
50243,2298,لايوجد,O
50244,2298,لديهم,O
50245,2298,مطعم,B
50246,2299,أفضلُ,O
50247,2299,جودةٍ,B
50248,2299,يمكن,O
50249,2299,شراؤها,O
50250,2299,بالمال,O
50251,2299,.,O
50252,2300,فندق,B
50253,2300,جميل,O
50254,2300,جداً,O
50255,2300,ويمتلك,O
50256,2300,إطلالةً,B
50257,2300,جيدةً,O
50258,2300,على,O
50259,2300,قصرِ,O
50260,2300,بارون,O
50261,2300,(,O
50262,2300,إن,O
50263,2300,كنت,O
50264,2300,محظوظاً,O
50265,2300,في,O
50266,2300,الحصول,O
50267,2300,على,O
50268,2300,غرفةٍ,B
50269,2300,تطلّ,O
50270,2300,عليه,O
50271,2300,),O
50272,2301,وفيه,O
50273,2301,أفضل,O
50274,2301,فطورٍ,B
50275,2301,تستطيع,O
50276,2301,الحصول,O
50277,2301,عليه،,O
50278,2301,وأفضلُ,O
50279,2301,طعامٍ,B
50280,2301,على,O
50281,2301,الإطلاق,O
50282,2301,بسعرٍ,B
50283,2301,معقول,O
50284,2302,صفقاتٌ,O
50285,2302,مقابل,O
50286,2302,سعرٍ,B
50287,2302,جيدٍ,O
50288,2302,جداً,O
50289,2302,وخططٌ,O
50290,2302,متنوعةٌ,O
50291,2302,وذلك,O
50292,2302,على,O
50293,2302,امتداد,O
50294,2302,إقامةٍ,B
50295,2302,جيدة،,O
50296,2302,مع,O
50297,2302,أدنى,O
50298,2302,حدّ,O
50299,2302,من,O
50300,2302,المخاطرة,O
50301,2302,بفقدانِ,O
50302,2302,أيّ,O
50303,2302,شيء,O
50304,2303,الأبشع,O
50305,2303,حتى,O
50306,2303,الآن,O
50307,2303,النقاط,O
50308,2303,الجيدة:,O
50309,2303,الموقع,B
50310,2303,ممتاز,O
50311,2303,وتقنية,O
50312,2303,الواي,O
50313,2303,فاي,O
50314,2303,.,O
50315,2303,النقاط,O
50316,2303,السيئة:,O
50317,2303,الغرف,B
50318,2303,متهالكة,O
50319,2303,جدًا,O
50320,2303,والمالك,O
50321,2303,عدواني,O
50322,2303,.,O
50323,2303,كما,O
50324,2303,أن,O
50325,2303,199,O
50326,2303,يورو/ليلة,O
50327,2303,هو,O
50328,2303,شيء,O
50329,2303,يتجاوز,O
50330,2303,الخيال,O
50331,2303,بعد,O
50332,2303,مشاهدة,O
50333,2303,ما,O
50334,2303,يمكنك,O
50335,2303,الحصول,O
50336,2303,عليه,O
50337,2303,.,O
50338,2303,ولكن,O
50339,2303,الهروب,O
50340,2303,سيكون,O
50341,2303,متأخرًا،,O
50342,2303,حيث,O
50343,2303,يجب,O
50344,2303,على,O
50345,2303,المرء,O
50346,2303,تسوية,O
50347,2303,الفاتورة,O
50348,2303,كاملة,O
50349,2303,قبل,O
50350,2303,الحصول,O
50351,2303,على,O
50352,2303,المفتاح،,O
50353,2303,ستدرك,O
50354,2303,السبب,O
50355,2303,لاحقًا,O
50356,2303,.,O
50357,2304,ممتاز,O
50358,2304,شكرا,O
50359,2304,جزيلا,O
50360,2304,لجميع,O
50361,2304,العاملين,B
50362,2304,في,O
50363,2304,فندق,O
50364,2304,كراون,O
50365,2304,بلازا,O
50366,2304,.,O
50367,2304,.,O
50368,2304,.,O
50369,2304,.,O
50370,2304,طيبة,O
50371,2304,و,O
50372,2304,إحترام,O
50373,2304,و,O
50374,2304,خدمات,O
50375,2304,.,O
50376,2304,.,O
50377,2304,.,O
50378,2304,خلال,O
50379,2304,بقائي,O
50380,2304,في,O
50381,2304,الفندق,O
50382,2304,قدموا,O
50383,2304,لي,O
50384,2304,كل,O
50385,2304,التسهيلات,O
50386,2304,اللازمة,O
50387,2304,.,O
50388,2304,.,O
50389,2304,.,O
50390,2304,.,O
50391,2304,تحياتي,O
50392,2304,بشكل,O
50393,2304,خاص,O
50394,2304,الى,O
50395,2304,نورالدين,O
50396,2304,في,O
50397,2304,الصالة,O
50398,2304,الرياضية,O
50399,2304,.,O
50400,2304,.,O
50401,2304,.,O
50402,2304,فندق,O
50403,2304,يستحق,O
50404,2304,النزول,O
50405,2304,فيه,O
50406,2304,لجودة,O
50407,2304,الخدمات,B
50408,2304,و,O
50409,2304,سعره,O
50410,2304,المناسب,O
50411,2304,بالمقارنة,O
50412,2304,مع,O
50413,2304,بقية,O
50414,2304,الفنادق,O
50415,2304,الأخرى,O
50416,2304,في,O
50417,2304,عمان,O
50418,2305,إنه,O
50419,2305,الأسوأ,O
50420,2305,إنه,O
50421,2305,أسوأ,O
50422,2305,فندق,B
50423,2305,زرته,O
50424,2305,.,O
50425,2306,الخدمة,B
50426,2306,مقرفة،,O
50427,2306,خصوصاً,O
50428,2306,خدمة,B
50429,2306,الغرف,I
50430,2306,.,O
50431,2307,وانظروا,O
50432,2307,لهذا,O
50433,2307,.,O
50434,2307,.,O
50435,2307,.,O
50436,2307,عندما,O
50437,2307,ذهبت,O
50438,2307,إلى,O
50439,2307,الطابق,O
50440,2307,العاشر,O
50441,2307,لتناول,O
50442,2307,الطعام،,O
50443,2307,وجدت,O
50444,2307,نملاً,O
50445,2307,في,O
50446,2307,المُحلِّي,O
50447,2307,.,O
50448,2308,وكان,O
50449,2308,خرطوم,B
50450,2308,الدُش,I
50451,2308,يُسرِّب,O
50452,2308,الماء,O
50453,2308,والأسرَّة,O
50454,2308,رخيصة,O
50455,2308,.,O
50456,2309,إنه,O
50457,2309,أسوأ,O
50458,2309,فندق,B
50459,2309,زرته,O
50460,2309,.,O
50461,2309,ابقوا,O
50462,2309,بعيدين,O
50463,2309,عنه,O
50464,2309,.,O
50465,2309,وإذا,O
50466,2309,لم,O
50467,2309,تصدقوني،,O
50468,2309,اذهبوا,O
50469,2309,وانظروا,O
50470,2309,بأنفسكم,O
50471,2309,.,O
50472,2310,من,O
50473,2310,أسوء,O
50474,2310,الفنادق,B
50475,2310,التي,O
50476,2310,شاهدتها,O
50477,2310,على,O
50478,2310,الإطلاق,O
50479,2310,موقع,B
50480,2310,الفندق,B
50481,2310,شيء,O
50482,2310,جدا,O
50483,2310,بعيد,O
50484,2310,عن,O
50485,2310,مركز,O
50486,2310,المدينة,O
50487,2310,.,O
50488,2310,.,O
50489,2310,الضوضاء,O
50490,2310,عاليه,O
50491,2310,جانب,O
50492,2310,الفندق,O
50493,2310,.,O
50494,2310,.,O
50495,2311,الخدمة,B
50496,2311,معدومة,O
50497,2311,والنظافة,O
50498,2311,غير,O
50499,2311,جيده,O
50500,2311,.,O
50501,2311,.,O
50502,2311,المصاعد,B
50503,2311,معطله,O
50504,2311,دائما,O
50505,2311,والتكييف,O
50506,2311,لايهمل,O
50507,2311,الا,O
50508,2311,5,O
50509,2311,ساعات,O
50510,2311,ليلا,O
50511,2311,.,O
50512,2311,.,O
50513,2311,وحتى,O
50514,2311,الامان,O
50515,2311,معدوم,O
50516,2311,في,O
50517,2311,الفندق,B
50518,2311,فقد,O
50519,2311,تعرضنا,O
50520,2311,للسرقه,O
50521,2311,مرتين,O
50522,2311,بسبب,O
50523,2311,الإهمال,O
50524,2311,.,O
50525,2311,.,O
50526,2311,لاانصح,O
50527,2311,اى,O
50528,2311,احد,O
50529,2311,بهذا,O
50530,2311,الفندق,O
50531,2312,متعب,O
50532,2312,مجموعة,O
50533,2312,منا,O
50534,2312,بقيت,O
50535,2312,في,O
50536,2312,هذا,O
50537,2312,الفندق،,O
50538,2312,موقع,B
50539,2312,رائع,O
50540,2312,للمدينة,O
50541,2312,لكن,O
50542,2312,الفندق,B
50543,2312,نفسه,O
50544,2312,متعب,O
50545,2312,جدا,O
50546,2312,وفي,O
50547,2312,حاجة,O
50548,2312,إلى,O
50549,2312,بعض,O
50550,2312,المحبة,O
50551,2312,و,O
50552,2312,الرعاية,O
50553,2312,.,O
50554,2313,جميع,O
50555,2313,الغرف,B
50556,2313,بحاجة,O
50557,2313,إلى,O
50558,2313,استكمال,O
50559,2313,و,O
50560,2313,إعادة,O
50561,2313,ديكور,B
50562,2313,وأسرة,O
50563,2313,جديدة,O
50564,2313,.,O
50565,2313,ولكن,O
50566,2313,الإفطار,B
50567,2313,في,O
50568,2313,الحانة,O
50569,2313,المجاورة,O
50570,2313,كان,O
50571,2313,ممتازا,O
50572,2313,والخدمة,O
50573,2313,من,O
50574,2313,الدرجة,O
50575,2313,الأولى,O
50576,2313,.,O
50577,2314,الافطار,B
50578,2314,متكرر,O
50579,2314,وبعيد,O
50580,2314,جداً,O
50581,2314,تتعب,O
50582,2314,الى,O
50583,2314,ان,O
50584,2314,تصل,O
50585,2314,لمكان,O
50586,2314,الافطار,O
50587,2314,وزحمه,O
50588,2314,جداً,O
50589,2314,و,O
50590,2314,الاصنصير,B
50591,2314,يتاخر,O
50592,2314,جداً,O
50593,2314,الى,O
50594,2314,ان,O
50595,2314,يصل,O
50596,2314,لك,O
50597,2314,واحياناً,O
50598,2314,تحتاج,O
50599,2314,الى,O
50600,2314,اكثر,O
50601,2314,من,O
50602,2314,اصنصير,O
50603,2314,لان,O
50604,2314,بعض,O
50605,2314,الاصنصيرات,O
50606,2314,لا,O
50607,2314,تخدم,O
50608,2314,جميع,O
50609,2314,الادوار,O
50610,2315,عند,O
50611,2315,استلام,O
50612,2315,الغرفه,O
50613,2315,في,O
50614,2315,دورة,B
50615,2315,المياه,I
50616,2315,توجد,O
50617,2315,رائحه,O
50618,2315,كريهه,O
50619,2315,وطلبت,O
50620,2315,تنظيفها,O
50621,2316,مكب,O
50622,2316,نفايات,O
50623,2316,!,O
50624,2316,ليس,O
50625,2316,مكاناً,O
50626,2316,جيداً,O
50627,2316,على,O
50628,2316,الإطلاق,O
50629,2316,.,O
50630,2317,الكثير,O
50631,2317,من,O
50632,2317,السلالم,B
50633,2317,وهذا,O
50634,2317,متعب,O
50635,2317,مع,O
50636,2317,الأمتعة،,O
50637,2317,الكثير,O
50638,2317,من,O
50639,2317,الأبواب,B
50640,2317,المغلقة,O
50641,2317,التي,O
50642,2317,يصعب,O
50643,2317,عبورها,O
50644,2317,مع,O
50645,2317,الأمتعة،,O
50646,2317,لا,O
50647,2317,يوجد,O
50648,2317,سلسلة,O
50649,2317,أمان,O
50650,2317,ولا,O
50651,2317,قفل,O
50652,2317,على,O
50653,2317,الباب,B
50654,2318,ردهات,B
50655,2318,عتمة،,O
50656,2318,منشفة,B
50657,2318,واحدة،,O
50658,2318,دش,B
50659,2318,مثل,O
50660,2318,كشك,O
50661,2318,التليفون،,O
50662,2318,أغطية,B
50663,2318,قذرة,O
50664,2318,زلِقة,O
50665,2318,على,O
50666,2318,الأريكة,B
50667,2318,.,O
50668,2318,أقِم,O
50669,2318,في,O
50670,2318,مكان,O
50671,2318,آخر,O
50672,2318,!,O
50673,2319,الغرف,B
50674,2319,واسعة,O
50675,2319,،,O
50676,2319,الخدمة,B
50677,2319,ممتاز,O
50678,2319,ة،,O
50679,2319,الموقع,B
50680,2319,ممتاز,O
50681,2319,،,O
50682,2319,الاثاث,B
50683,2319,راقى,O
50684,2319,،,O
50685,2319,التسهيلات,B
50686,2319,فى,O
50687,2319,الغرف,O
50688,2319,ممتازة,O
50689,2319,،,O
50690,2319,الاكل,B
50691,2319,جيد,O
50692,2319,،,O
50693,2319,موظفى,B
50694,2319,الاستقبال,I
50695,2319,متعاونون,O
50696,2319,،,O
50697,2320,يوجد,O
50698,2320,عدد,O
50699,2320,كبير,O
50700,2320,من,O
50701,2320,المحلات,O
50702,2320,تخدم,O
50703,2320,جميع,O
50704,2320,الاغراض،,O
50705,2320,المصاعد,B
50706,2320,واسعة,O
50707,2320,ومتوفرة,O
50708,2320,بكميات,O
50709,2320,كبيرة,O
50710,2320,،,O
50711,2320,يوجد,O
50712,2320,مصلى,B
50713,2320,للسيدات,I
50714,2320,وللرجال,I
50715,2320,على,O
50716,2320,الحرم,O
50717,2320,مباشرة,O
50718,2321,لا,O
50719,2321,بأس,O
50720,2321,بالمبلغ,O
50721,2321,المدفوع,O
50722,2321,لكن,O
50723,2321,حاول,O
50724,2321,تجنبه,O
50725,2321,.,O
50726,2322,إنه,O
50727,2322,أشبه,O
50728,2322,بمنزل،,O
50729,2322,مكيف,B
50730,2322,الهواء,B
50731,2322,لا,O
50732,2322,يعمل،,O
50733,2322,تفوح,O
50734,2322,رائحة,O
50735,2322,من,O
50736,2322,مكيف,O
50737,2322,الهواء,O
50738,2322,بسبب,O
50739,2322,وجود,O
50740,2322,المطبخ,O
50741,2322,في,O
50742,2322,الخلف,O
50743,2322,حيث,O
50744,2322,يجلب,O
50745,2322,مكيف,O
50746,2322,الهواء,O
50747,2322,هذا,O
50748,2322,الهواء,O
50749,2322,.,O
50750,2323,تجنب,O
50751,2323,الغرف,B
50752,2323,على,O
50753,2323,الجانب,O
50754,2323,الأيمن,O
50755,2323,من,O
50756,2323,الردهة,O
50757,2323,.,O
50758,2323,المطعم,B
50759,2323,أسفل,O
50760,2323,المبنى,O
50761,2323,في,O
50762,2323,الطابق,O
50763,2323,الأرضي,O
50764,2323,يقدم,O
50765,2323,الأطعمة,O
50766,2323,الهندية,O
50767,2323,الجنوبية,O
50768,2323,.,O
50769,2324,المستقبل,O
50770,2324,و,O
50771,2324,نظافة,O
50772,2324,الفندق,O
50773,2324,موظف,O
50774,2324,الاستقبال,O
50775,2324,لا,O
50776,2324,يعرف,O
50777,2324,كيف,O
50778,2324,يستقبل,O
50779,2324,النزيل,O
50780,2324,",",O
50781,2324,أحس,O
50782,2324,بالحزن,O
50783,2324,.,O
50784,2324,لم,O
50785,2324,يعرفوا,O
50786,2324,حتى,O
50787,2324,كيفية,O
50788,2324,الترحاب,O
50789,2324,بي,O
50790,2324,.,O
50791,2324,.,O
50792,2324,.,O
50793,2324,خلال,O
50794,2324,تاريخ,O
50795,2324,الوصول,O
50796,2324,كانوا,O
50797,2324,يسألون,O
50798,2324,عن,O
50799,2324,النقود,O
50800,2324,فقط,O
50801,2324,.,O
50802,2324,التنظيف,O
50803,2324,غير,O
50804,2324,موجود,O
50805,2324,",",O
50806,2324,خدمة,O
50807,2324,الغرفة,O
50808,2324,أخذوا,O
50809,2324,ساعتين,O
50810,2324,لإحضار,O
50811,2324,شطيرة,O
50812,2324,.,O
50813,2325,أقمت,O
50814,2325,لمدة,O
50815,2325,اسبوعين,O
50816,2325,،,O
50817,2325,فندق,B
50818,2325,فخم,O
50819,2325,،,O
50820,2325,النادي,B
50821,2325,رائع,O
50822,2325,،,O
50823,2326,بوفيه,B
50824,2326,الافطار,B
50825,2326,يحتاج,O
50826,2326,تنويع,O
50827,2326,اكثر,O
50828,2326,،,O
50829,2326,الإدارة,B
50830,2326,غير,O
50831,2326,مهتمة,O
50832,2326,بالملاحظات,O
50833,2326,و,O
50834,2326,كأنك,O
50835,2326,مقيم,O
50836,2326,مجانا,O
50837,2326,،,O
50838,2327,اذا,O
50839,2327,اردت,O
50840,2327,الاقامة,O
50841,2327,ضع,O
